"CRN","AVOID_MAN_CD","BODY_TYPE","COMM_VEH","DAMAGE_IND","DVR_PRES_IND","EMERG_VEH_USE_CD","GRADE","IMPACT_POINT","INS_IND","MAKE_CD","MODEL_YR","NM_AT_INTERSECTION","NM_CROSSING_TCD","NM_DISTRACTION","NM_IN_CROSSWALK","NM_LIGHTING","NM_POWERED","NM_REFLECT","OWNER_DRIVER","PARTIAL_VIN","PEOPLE_IN_UNIT","PRIN_IMP_PT","RDWY_ALIGNMENT","SPECIAL_USAGE","TOW_IND","TRAVEL_DIRECTION","TRAVEL_SPD","TRL_VEH_CNT","UNDER_RIDE_IND","UNIT_NUM","UNIT_TYPE","VEH_COLOR_CD","VEH_MOVEMENT","VEH_POSITION","VEH_REG_STATE","VEH_ROLE","VEH_TYPE","VINA_BODY_TYPE_CD"
"2022064325","","09","N","3","1","","1","09","U","DODG","2020","","","","","","","","03","2C3CDXBG3LH","3","","1","00","Y","W","010","","","1","01","05","12","13","PA","1","01","P"
"2022057142","","09","N","3","1","","1","09","Y","HYUN","2020","","","","","","","","01","5NPD84LF7LH","1","","4","00","Y","N","025","","","2","01","02","16","01","PA","2","01","P"
"2022047486","","04","N","3","1","","1","03","Y","CHEV","2014","","","","","","","","01","2G1WB5E32E1","1","","1","00","Y","W","015","","","2","01","05","12","04","PA","2","01","P4D"
"2022029272","","04","N","3","1","","1","12","Y","HYUN","2009","","","","","","","","01","5NPET46C69H","1","","1","00","Y","S","040","","","1","01","03","01","06","PA","1","01","P4D"
"2022032851","","15","N","2","2","","1","05","Y","GMC","2011","","","","","","","","","1GKKVSED7BJ","0","","1","00","N","W","000","","","2","02","03","06","08","PA","2","06","T4W"
"2022021613","","69","N","3","3","","1","12","Y","FORD","2021","","","","","","","","99","1FTBR1Y87MK","1","","1","49","Y","E","070","","","1","01","03","01","01","AZ","1","07","T"
"2022055569","","39","Y","3","1","","5","04","U","VNHL","2016","","","","","","","","02","YE2XC82B8G3","1","","4","00","Y","E","015","","","1","01","05","16","13","PA","0","03","TBU"
"2022055548","","69","Y","2","1","","1","01","Y","CHEV","2021","","","","","","","","02","1GB3GRB74M1","2","","1","11","N","S","999","","","1","01","06","01","01","PA","1","03","T"
"2022033021","","15","N","3","1","","1","99","Y","NISS","2013","","","","","","","","98","5N1AR2MM0DC","2","","3","00","Y","S","035","","","1","01","02","17","01","PA","1","06","T4W"
"2022048310","","04","N","1","1","","1","06","Y","HOND","2012","","","","","","","","98","2HGFB2F5XCH","1","","1","00","N","N","010","","","2","01","07","01","98","PA","2","01","P4D"
"2022045226","","04","N","3","1","","1","99","Y","FORD","2009","","","","","","","","01","1FAHP35N79W","1","","1","00","Y","N","030","","","1","01","12","01","99","PA","0","01","P4D"
"2022043950","","15","N","1","1","","5","09","Y","SUBA","2015","","","","","","","","01","JF2SJAHC9FH","1","","1","00","N","N","030","","","4","01","02","01","04","PA","2","06","T4W"
"2022063136","","69","Y","1","1","","1","12","Y","BLUB","2022","","","","","","","","02","1BAKFCEA7NF","1","","1","11","N","E","030","","","1","01","06","01","03","PA","1","03","T"
"2022026224","","29","N","3","1","","1","03","U","CANA","2019","","","","","","","","01","3JB2GEG24KJ","1","","1","43","Y","S","050","","","2","01","05","01","06","PA","2","02","M"
"2022029216","","40","N","3","1","","1","01","Y","CHRY","2017","","","","","","","","02","2C4RC1BG8HR","1","","1","00","Y","S","040","","","1","01","01","01","06","PA","1","06","TSV"
"2022014763","","","N","9","4","","1","12","U","UNKN","","","","","","","","","99","","1","","1","00","N","S","010","","","1","05","05","01","01","","1","99",""
"2022030745","","40","N","3","1","","1","11","Y","HOND","2008","","","","","","","","02","5FNRL38258B","1","","1","46","Y","N","015","","","1","01","12","04","01","PA","1","07","TSV"
"2022065090","","40","N","1","1","","1","02","Y","CHRY","2008","","","","","","","","01","3A8FY48B08T","1","","1","00","N","S","015","","","1","01","05","02","02","PA","1","01","TSV"
"2022051513","","04","N","9","2","","1","07","Y","CHEV","2008","","","","","","","","","1G1AL58F787","0","","1","00","N","N","000","","","2","02","05","06","11","PA","2","01","P4D"
"2022023772","","04","N","1","2","","1","07","Y","BUIC","2014","","","","","","","","","1G4GB5G34EF","0","","1","00","N","","000","","","3","02","05","06","13","PA","2","01","P4D"
"2022061698","","04","N","2","1","","1","03","U","CHEV","2006","","","","","","","","01","2G1WT58K969","1","","1","00","Y","N","999","","","2","01","05","01","03","PA","3","01","P4D"
"2022044014","","69","N","3","1","","1","03","U","CHEV","2020","","","","","","","","02","2GNAXHEV0L6","1","","1","00","Y","S","035","","","2","01","05","12","01","PA","2","06","T"
"2022062303","","05","N","3","1","","1","11","Y","TOYT","2012","","","","","","","","02","JTDKN3DU0C1","3","","1","00","Y","N","060","","","2","01","02","01","01","PA","3","01","P4H"
"2022005415","","15","N","2","1","","5","12","Y","GMC","2002","","","","","","","","01","3GKFK16Z92G","1","","1","00","N","S","050","","","1","01","07","15","06","PA","1","06","T4W"
"2022014834","","15","N","1","2","","1","06","U","HOND","2013","","","","","","","","","5FNYF4H44DB","0","","1","00","N","","000","","","6","02","12","06","03","PA","2","06","T4W"
"2022025803","","15","N","2","1","","1","01","Y","MAZD","2016","","","","","","","","01","JM3TCBDY1G0","1","","1","00","N","E","010","","","1","01","01","01","01","PA","1","06","T4W"
"2022020237","","04","N","3","1","","1","12","Y","VOLK","2014","","","","","","","","01","1VWCT7A35EC","1","","1","00","Y","N","055","","","1","01","05","01","03","PA","1","01","P4D"
"2022057909","","04","N","3","1","","1","12","Y","HOND","2005","","","","","","","","01","1HGCM56465A","1","","1","00","Y","E","025","","","4","01","09","01","01","NJ","1","01","P4D"
"2022060073","","15","N","2","1","","1","04","U","BUIC","2016","","","","","","","","01","KL4CJASB2GB","1","","1","00","N","E","005","","","2","01","02","01","04","PA","2","01","T4W"
"2022064347","","04","N","3","1","","1","05","Y","TOYT","2009","","","","","","","","02","1NXBU40E29Z","1","","1","00","Y","W","010","","","2","01","05","01","06","PA","2","01","P4D"
"2022066442","","09","N","9","1","","1","06","Y","CHEV","2019","","","","","","","","01","2G11Z5SA1K9","4","","1","00","N","N","000","","","1","01","99","03","99","PA","2","01","P"
"2022087827","","04","N","0","2","","1","11","Y","MITS","2003","","","","","","","","","JA3AJ26E83U","0","","1","00","N","","000","","","3","02","07","06","01","PA","2","01","P4D"
"2022004297","","09","N","3","1","","1","12","Y","MITS","2020","","","","","","","","01","ML32F4FJ5LH","1","","1","00","Y","E","999","0","","2","01","12","01","06","PA","2","01","P"
"2022013331","","04","N","1","1","","3","12","Y","LEXS","2005","","","","","","","","02","JTHBA30G055","2","","1","00","N","S","999","","","2","01","07","14","09","PA","2","01","P4D"
"2022014725","","04","N","2","2","","1","06","Y","FORD","2009","","","","","","","","","3FAHP07Z59R","0","","1","00","N","N","000","","","2","02","07","06","01","PA","2","01","P4D"
"2022043848","","04","N","3","1","","1","03","Y","DODG","2010","","","","","","","","01","1B3CC5FB5AN","1","","1","00","Y","N","005","","","2","01","05","12","03","PA","2","01","P4D"
"2022035904","","69","N","1","2","","1","09","Y","TOYT","2022","","","","","","","","","2T3LWRFV5NW","0","","1","00","N","","000","","","2","02","07","06","13","PA","2","06","T"
"2022044146","","04","N","1","2","","9","06","Y","TOYT","2008","","","","","","","","","4T1BE46KX8U","0","","1","00","N","","000","","","3","02","09","06","01","PA","2","01","P4D"
"2022056893","","04","N","3","1","","1","11","Y","HYUN","2013","","","","","","","","98","5NPEB4AC2DH","2","","1","00","Y","E","030","","","2","01","05","01","11","PA","2","01","P4D"
"2022043946","","04","N","3","1","","1","11","U","NISS","2015","","","","","","","","99","1N4AL3APXFN","1","","1","00","Y","S","025","","","2","01","12","12","01","PA","2","01","P4D"
"2022043773","","15","N","9","1","","1","06","Y","DODG","2011","","","","","","","","01","1D4PU2GK5BW","1","","1","00","N","E","000","","","1","01","99","03","01","PA","2","06","T4W"
"2022005277","","04","N","3","1","","1","12","N","PONT","2006","","","","","","","","01","1G2ZG578764","1","","1","00","Y","W","060","","","1","01","01","01","01","TX","1","01","P4D"
"2022033175","","15","N","2","1","","1","06","Y","HOND","2012","","","","","","","","01","5FNYF4H51CB","1","","1","00","N","W","000","","","5","01","02","03","03","PA","2","06","T4W"
"2022039358","","15","N","3","1","","1","01","Y","HOND","2009","","","","","","","","02","JHLRE48789C","1","","1","00","Y","S","055","","","1","01","05","15","06","PA","1","06","T4W"
"2022020569","","69","N","2","2","","1","08","Y","TOYT","2019","","","","","","","","01","5TDDZRFH1KS","1","","1","00","N","S","000","","","2","03","02","06","13","NY","2","06","T"
"2022029248","","","N","9","4","","1","99","N","UNKN","","","","","","","","","99","","1","","1","00","N","N","025","","","1","05","99","04","03","","1","99",""
"2022043958","","69","N","1","1","","1","06","Y","DODG","2018","","","","","","","","01","3C4PDCABXJT","1","","1","00","N","S","000","","","2","01","12","03","03","PA","2","06","T"
"2022059823","","04","N","3","1","","1","01","Y","TOYT","2009","","","","","","","","01","JTDBL40E699","1","","1","00","Y","E","045","","","2","01","04","01","03","PA","1","01","P4D"
"2022056491","","15","N","1","2","","1","12","Y","CHEV","2012","","","","","","","","","2GNALBEK6C1","0","","1","00","N","","000","","","3","02","07","06","13","PA","2","06","T4W"
"2022045946","","51","N","1","1","","9","10","Y","FORD","2004","","","","","","","","01","1FTRX12W64F","1","","1","00","N","U","000","","","2","01","03","03","99","PA","2","04","T4C"
"2022074107","","69","N","2","1","","1","03","Y","TOYT","2021","","","","","","","","01","JTEAAAAH5MJ","1","","1","00","N","S","040","","","1","01","05","01","01","PA","1","06","T"
"2022033989","","15","N","3","1","","1","12","Y","SUBA","2009","","","","","","","","01","JF2SH646X9H","3","","1","00","Y","E","035","","","2","01","03","01","06","PA","1","01","T4W"
"2022004200","","51","N","2","2","","1","07","Y","RAM","2017","","","","","","","","","1C6RR7TTXHS","0","","1","00","N","","000","","","2","02","05","06","01","PA","2","04","TCW"
"2022032878","","04","N","3","1","","1","09","Y","NISS","2015","","","","","","","","02","1N4AL3AP7FN","1","","1","00","Y","N","050","","","1","01","07","13","01","ZZ","1","01","P4D"
"2022013934","","04","N","3","1","","1","01","Y","TOYT","2015","","","","","","","","02","2T1BURHE4FC","2","","1","00","Y","N","065","","","1","01","03","15","06","OH","1","01","P4D"
"2022043940","","15","N","2","1","","1","03","Y","HOND","2006","","","","","","","","01","SHSRD78906U","1","","1","00","N","W","020","","","2","01","08","01","03","PA","2","06","T4W"
"2022045559","","15","N","3","2","","3","05","Y","CHEV","2006","","","","","","","","","1GNET16S766","0","","1","00","Y","","000","","","2","02","08","06","01","PA","2","06","T4W"
"2022063057","","15","N","2","1","","1","12","Y","NISS","2013","","","","","","","","01","JN8AS5MV1DW","1","","1","00","N","W","040","","","1","01","05","12","01","PA","1","06","T4W"
"2022075752","","15","N","2","2","","4","12","Y","TOYT","2006","","","","","","","","","5TDBT48AX6S","0","","3","00","N","W","000","","","2","02","12","06","08","PA","2","06","T4W"
"2022077584","","","N","9","1","0","1","12","","","","U","99","00","9","Y","99","U","00","","1","","1","00","N","S","999","","","2","30","01","99","30","","2","20",""
"2022024578","","40","N","3","1","","1","11","Y","DODG","2014","","","","","","","","01","2C4RDGBG1ER","1","","1","46","Y","E","015","","","2","01","12","01","01","PA","2","07","TSV"
"2022014665","","04","N","2","1","","1","06","Y","KIA","2015","","","","","","","","98","5XXGM4A71FG","3","","1","00","N","E","005","","","2","01","07","01","01","PA","2","01","P4D"
"2022025064","","41","N","2","4","","1","11","U","DODG","2005","","","","","","","","99","2D4GP44L35R","1","","1","46","N","E","025","","","1","05","02","12","01","PA","1","07","TES"
"2022040687","","09","N","3","1","","1","12","Y","NISS","2017","","","","","","","","01","1N4AL3AP1HC","1","","1","00","Y","S","030","","","4","01","05","01","01","PA","1","01","P"
"2022032508","","09","N","2","1","","3","12","U","UNKN","9999","","","","","","","","01","99999999999","4","","1","00","N","S","000","","","2","01","07","03","01","ZZ","2","01",""
"2022062134","","69","N","2","1","","1","06","Y","FORD","2021","","","","","","","","02","1FMSK8DH9MG","1","","1","00","N","W","050","","","3","01","01","01","06","PA","2","06","T"
"2022048297","","04","N","3","1","","1","10","Y","LEXS","2015","","","","","","","","01","JTHCE1BL8FA","3","","1","00","Y","W","025","","","2","01","07","01","01","PA","2","01","P4D"
"2022043878","","","N","9","4","","1","99","N","UNKN","","","","","","","","","99","","1","","1","99","N","U","999","","","1","05","99","99","99","","1","99",""
"2022060122","","19","N","0","4","","1","12","U","NISS","2010","","","","","","","","99","99999999999","1","","1","00","N","W","999","","","1","05","01","12","01","ZZ","1","06",""
"2022056971","","09","N","9","1","","1","09","U","CHEV","9999","","","","","","","","99","99999999999","2","","1","99","Y","N","035","","","2","01","03","01","03","ZZ","2","01",""
"2022014879","","19","N","9","4","","1","99","U","UNKN","","","","","","","","","99","","1","","1","00","N","W","030","","","1","05","02","04","04","PA","1","06",""
"2022014858","","15","N","3","1","","1","01","U","TOYT","2002","","","","","","","","01","JT3HN86R820","1","","1","00","Y","W","040","","","1","01","02","01","01","PA","1","06","T4W"
"2022081369","","05","N","2","2","","1","08","Y","CHEV","2014","","","","","","","","","KL8CD6S94EC","0","","1","00","N","","000","","","2","02","01","06","01","PA","2","01","P4H"
"2022120332","","51","N","2","2","","1","12","Y","DODG","2000","","","","","","","","","1B7GG22X0YS","0","","1","00","N","","000","","","3","02","03","06","13","PA","2","04","TPC"
"2022108275","","15","N","3","1","","1","12","U","HOND","2015","","","","","","","","01","2HKRM4H58FH","1","","1","00","Y","W","035","","","1","01","01","01","03","PA","1","06","T4W"
"2022102967","","","N","","","","","","","","","U","01","99","0","U","01","U","00","","1","","","","","","","","","2","30","","99","99","","2","31",""
"2022095023","","04","N","3","1","","1","12","Y","NISS","2015","","","","","","","","01","3N1AB7AP0FL","1","","1","00","Y","N","035","","","1","01","05","01","01","PA","1","01","P4D"
"2023008997","","02","N","2","1","","1","01","Y","HOND","2005","","","","","","","","01","1HGCM82475A","1","","1","00","Y","S","075","","","1","01","05","01","06","PA","1","01","PCP"
"2022086686","","15","N","2","3","","1","12","U","JEEP","2004","","","","","","","","99","1J4GW48S14C","1","","1","00","Y","S","040","","","1","01","01","01","13","PA","1","06","T4W"
"2022096720","","09","N","2","1","","1","09","Y","NISS","2018","","","","","","","","01","1N4AL3AP2JC","1","","1","00","N","N","020","","","2","01","12","01","06","PA","2","01","P"
"2022115444","","04","N","9","2","","1","09","U","MERZ","2007","","","","","","","","","WDBUF87X47X","0","","1","00","N","","000","","","3","02","05","06","01","PA","3","01","P4D"
"2022116785","","51","N","1","1","","1","12","Y","FORD","2016","","","","","","","","02","1FTFW1EG8GF","2","","1","00","N","E","030","","","2","01","05","01","14","PA","2","04","TCW"
"2022101607","","","","","","","","","","","","Y","04","99","1","U","01","U","00","","1","","","","","","","","","2","30","","99","99","","2","31",""
"2022051518","","04","N","1","1","","1","01","Y","TOYT","2009","","","","","","","","01","4T1BE46K29U","1","","1","00","N","E","020","","","1","01","12","01","13","PA","1","01","P4D"
"2022044630","","04","N","2","1","","1","12","Y","NISS","2010","","","","","","","","01","1N4AL2AP9AN","1","","1","00","N","W","005","","","2","01","12","01","13","PA","2","01","P4D"
"2022061997","","69","Y","2","1","","1","08","Y","INTL","2020","","","","","","","","09","3HSERTZR7LN","1","","1","21","N","N","050","1","","3","01","03","15","01","ZG","2","05","T"
"2022043976","","41","N","2","1","","1","03","Y","CHRY","2008","","","","","","","","98","2A8HR54PX8R","3","","1","46","Y","S","025","","","2","01","12","01","01","PA","2","07","TES"
"2022072292","","04","N","2","1","","1","12","Y","FORD","2012","","","","","","","","01","1FAHP2KT5CG","2","","1","00","N","E","999","","","1","01","05","01","01","PA","1","01","P4D"
"2022075689","","09","N","3","1","","1","12","Y","NISS","2019","","","","","","","","01","3N1CN7AP6KL","2","","1","00","Y","W","999","","","2","01","07","01","01","PA","2","01","P"
"2022004268","","51","N","3","1","","3","02","Y","DODG","2012","","","","","","","","01","1C6RD7LT1CS","1","","1","00","Y","E","030","","","1","01","05","08","01","PA","1","04","TCW"
"2022021404","","04","N","3","1","","1","11","N","TOYT","2016","","","","","","","","02","4T1BF1FK1GU","1","","1","00","Y","W","045","","","1","01","05","15","03","PA","1","01","P4D"
"2022015479","","09","N","3","1","","3","11","Y","VOLV","2018","","","","","","","","01","LYV402TK1JB","1","","4","00","Y","S","035","","","1","01","07","16","13","PA","1","01","P"
"2022026845","","04","N","0","1","","1","06","Y","VOLK","2009","","","","","","","","02","3VWRM71K19M","4","","3","00","N","W","025","","","2","01","02","15","01","PA","2","01","P4D"
"2022024902","","","N","2","1","","1","12","Y","UNKN","","","","","","","","","01","","1","","1","00","Y","S","015","","","2","01","05","01","01","ZZ","2","99",""
"2022065284","","","N","","","","","","","","","Y","04","99","1","U","01","U","00","","1","","","","","","","","","2","30","","99","99","","2","31",""
"2022049749","","","","","","","","","","","","U","04","99","2","U","01","U","","","1","","","","","","","","","2","30","","99","99","","2","31",""
"2022055680","","69","N","3","1","","1","06","Y","GMC","2020","","","","","","","","02","3GKALVEV1LL","1","","1","00","Y","S","045","","","2","01","05","01","09","DE","2","01","T"
"2022039315","","02","N","3","1","","1","11","Y","CHEV","2013","","","","","","","","01","2G1FC1E37D9","1","","1","00","Y","N","999","","","2","01","05","08","01","PA","0","01","PCP"
"2022030804","","09","N","2","1","","1","03","Y","NISS","2018","","","","","","","","01","1N4AL3AP6JC","1","","1","00","N","S","030","","","3","01","07","01","99","PA","2","01","P"
"2022032870","","","","","","","","","","","","U","01","99","0","U","01","U","","","1","","","","","","","","","2","30","","99","99","","2","31",""
"2022029676","","69","N","3","1","","1","11","U","HOND","2022","","","","","","","","01","5FNYF6H23NB","1","","1","00","Y","N","999","","","1","01","12","01","01","PA","1","06","T"
"2022059099","","69","N","3","1","","1","06","Y","FORD","2019","","","","","","","","02","1FTYE2CM0KK","2","","1","00","Y","E","040","","","2","01","03","01","06","OK","2","04","T"
"2022019595","","15","N","2","2","","1","01","Y","VOLK","2011","","","","","","","","","WVGAV7AX5BW","0","","1","00","N","","000","","","2","02","05","06","01","PA","2","06","T4W"
"2022022828","","69","N","1","1","","1","03","Y","FORD","2018","","","","","","","","01","MAJ3P1TE6JC","1","","1","00","N","W","999","","","2","01","05","01","01","PA","1","06","T"
"2022064325","","04","N","3","1","","1","12","Y","HYUN","2006","","","","","","","","01","5NPEU46F56H","1","","1","00","Y","N","020","","","2","01","01","01","01","PA","2","01","P4D"
"2022070509","","04","N","3","1","","1","02","Y","LINC","2016","","","","","","","","01","3LN6L2J97GR","2","","1","13","Y","W","060","","","2","01","02","01","06","PA","3","01","P4D"
"2022033728","","09","N","1","1","","3","12","Y","BMW","2022","","","","","","","","01","WBA73BJ05NW","1","","4","00","N","E","035","","","3","01","01","16","01","PA","1","01","P"
"2022034916","","09","N","1","1","","2","06","Y","NISS","2022","","","","","","","","03","3N1AB8CV1NY","1","","4","00","N","E","020","","","2","01","03","02","06","PA","2","01","P"
"2022014765","","04","N","3","3","","1","09","N","NISS","2009","","","","","","","","01","1N4AL21E89N","2","","1","00","Y","N","045","","","2","01","05","01","01","PA","2","01","P4D"
"2022021613","","39","Y","1","1","","1","06","Y","NFLY","2009","","","","","","","","02","5FYH4FV149B","1","","1","00","N","E","050","","","2","01","03","01","01","PA","2","03","TBU"
"2022018139","","04","N","9","2","","1","06","U","CHEV","2017","","","","","","","","","1G1BE5SM0H7","0","","1","00","N","","000","","","4","02","07","06","13","IL","3","01","P4D"
"2022029757","","","","","","","","","","","","Y","01","99","1","U","01","U","00","","1","","","","","","","","","2","30","","99","99","","2","31",""
"2022023725","","15","N","3","1","","1","12","Y","BUIC","2017","","","","","","","","01","5GAKVCKD3HJ","1","","1","00","Y","S","045","","","1","01","03","01","06","PA","1","06","T4W"
"2022024893","","04","N","1","1","","1","06","Y","TOYT","2017","","","","","","","","98","4T1BF1FKXHU","2","","1","13","N","S","999","","","2","01","03","01","01","PA","2","01","P4D"
"2022029425","","15","N","2","1","","1","99","Y","JEEP","2005","","","","","","","","01","1J4GL48K85W","1","","1","00","Y","S","025","","","1","01","01","01","13","PA","1","06","T4W"
"2022043957","","04","N","3","1","","9","05","U","BUIC","2012","","","","","","","","01","1G4GD5ER0CF","3","","1","00","Y","E","000","","","2","01","09","03","03","PA","2","01","P4D"
"2022041565","","","N","9","4","","1","12","","UNKN","","","","","","","","","","","1","","1","99","N","E","999","","","2","05","99","01","01","","1","99",""
"2022025220","","05","N","2","1","","2","06","Y","AUDI","2015","","","","","","","","01","WAUW2CFC5FN","2","","4","00","N","N","025","0","","3","01","07","16","06","PA","2","01","P4H"
"2022029216","","40","N","2","2","","1","09","Y","BUIC","2005","","","","","","","","","5GADV33L35D","0","","1","00","N","S","000","","","3","02","04","06","06","PA","2","06","TSV"
"2022014763","","09","N","3","1","","1","11","Y","HYUN","2019","","","","","","","","02","5NPD74LF0KH","1","","1","00","Y","E","010","","","2","01","03","01","01","PA","2","01","P"
"2022043926","","04","N","2","1","","1","12","Y","BMW","2008","","","","","","","","01","WBAVC93538K","1","","1","00","N","W","025","","","1","01","12","01","01","PA","1","01","P4D"
"2022047498","","09","N","9","1","","1","99","U","UNKN","9999","","","","","","","","99","99999999999","1","","1","00","N","S","999","","","1","01","99","04","03","ZZ","1","01",""
"2022040446","","04","N","3","1","","1","12","Y","KIA","2010","","","","","","","","01","KNAFU4A21A5","2","","1","00","Y","S","060","","","1","01","12","01","06","PA","1","01","P4D"
"2022043871","","15","N","9","4","","1","07","U","LINC","2015","","","","","","","","99","2LMHJ5NK1FB","1","","9","00","N","W","025","","","1","05","05","12","04","PA","1","06","T4W"
"2022061698","","69","N","3","1","","1","11","Y","KIA","2018","","","","","","","","01","5XYPG4A38JG","1","","1","00","Y","S","999","","","3","01","07","01","03","PA","2","06","T"
"2022014837","","","N","","","","","","","","","Y","04","99","1","U","01","U","00","","1","","","","","","","","","2","30","","99","99","","2","31",""
"2022063027","","15","N","2","1","","1","13","Y","DODG","2005","","","","","","","","02","2D8GV58225H","1","","1","00","N","W","999","","","1","01","12","01","07","PA","1","01","T4W"
"2022032846","","04","N","3","1","","1","12","Y","NISS","2013","","","","","","","","02","1N4AL3AP0DC","1","","1","00","Y","W","035","","","2","01","03","01","03","PA","2","01","P4D"
"2022038666","","05","N","3","1","","1","12","Y","VOLK","2015","","","","","","","","01","3VW217AU3FM","1","","1","00","Y","S","055","","","1","01","03","01","03","PA","1","06","P4H"
"2022037725","","40","N","2","1","","1","12","Y","CHRY","2008","","","","","","","","01","3A8FY48BX8T","1","","1","00","Y","E","015","","","1","01","07","01","06","NY","1","01","TSV"
"2022037090","","04","N","2","1","","1","06","Y","FORD","2017","","","","","","","","01","3FA6P0H70HR","1","","1","00","N","W","000","","","2","01","12","03","13","PA","3","01","P4D"
"2022057909","","09","N","2","1","","1","06","Y","HOND","2018","","","","","","","","01","1HGCV1F30JA","1","","1","00","N","E","010","","","2","01","07","01","01","PA","3","01","P"
"2022060073","","04","N","2","1","","1","03","Y","HYUN","2012","","","","","","","","01","KMHDH4AE7CU","1","","1","00","N","W","010","","","1","01","05","04","08","PA","1","01","P4D"
"2022055656","","15","N","3","1","","1","01","U","CHEV","2008","","","","","","","","99","2CNDL33F886","1","","1","00","Y","N","025","","","1","01","05","01","13","PA","1","06","T4W"
"2022091236","","09","N","2","1","","1","06","Y","KIA","2020","","","","","","","","02","3KPA25AD3LE","1","","1","00","N","N","000","","","2","01","03","03","01","PA","2","01","P"
"2022087827","","04","N","0","2","","1","01","Y","ACUR","2015","","","","","","","","","19UUB2F39FA","0","","1","00","N","","000","","","4","02","03","06","01","PA","2","01","P4D"
"2022032688","","09","N","3","1","","3","02","Y","NISS","2019","","","","","","","","02","3N1CN7AP0KL","1","","4","00","Y","W","040","","","1","01","12","16","01","PA","1","01","P"
"2022013331","","04","N","3","1","","1","01","Y","TOYT","2007","","","","","","","","01","JTNBE46K873","1","","1","00","Y","W","999","","","1","01","07","01","13","PA","1","01","P4D"
"2022009455","","09","N","9","1","","1","99","Y","DODG","2017","","","","","","","","01","99999999999","1","","1","00","N","E","999","","","1","01","99","01","01","NJ","1","01",""
"2022020771","","","N","","","","","","","","","Y","04","99","1","U","01","U","00","","1","","","","","","","","","2","30","","99","99","","2","31",""
"2022050820","","15","N","2","2","","1","06","U","HOND","2011","","","","","","","","","5J6RE4H71BL","0","","1","00","N","","000","","","2","02","05","06","01","PA","2","06","T4W"
"2022045330","","69","N","9","2","","1","06","Y","TESL","2022","","","","","","","","","7SAYGDEE1NF","0","","1","00","N","","000","","","2","02","01","06","01","NJ","2","06","T"
"2022043954","","51","N","9","1","","9","12","Y","RAM","2013","","","","","","","","01","1C6RR7FT1DS","1","","1","00","N","E","020","","","1","01","05","01","13","NJ","1","04","TCW"
"2022019651","","15","N","9","4","","2","12","U","FORD","2003","","","","","","","","01","1FMZU73K93U","1","","1","00","N","N","035","","","1","05","99","01","01","PA","1","06","T4W"
"2022062117","","","N","9","4","","1","05","N","UNKN","","","","","","","","","99","","1","","1","00","N","S","070","","","1","05","99","15","03","ZZ","1","99",""
"2022033730","","04","N","3","1","","1","11","Y","DODG","2008","","","","","","","","01","2B3LA33G98H","1","","3","00","Y","S","060","","","1","01","07","17","03","PA","1","01","P4D"
"2022033175","","04","N","3","1","","1","06","Y","BUIC","2013","","","","","","","","02","1G4PR5SK9D4","1","","1","00","Y","W","000","","","2","01","03","03","03","NJ","3","01","P4D"
"2022014611","","69","N","2","1","","1","01","Y","JEEP","2022","","","","","","","","02","3C4NJDBB1NT","1","","1","00","N","N","025","","","1","01","12","01","01","PA","1","06","T"
"2022032612","","69","N","2","1","","1","12","Y","RAM","2020","","","","","","","","01","1C6SRFFT5LN","1","","1","00","Y","E","065","","","1","01","05","02","06","PA","1","04","T"
"2022019554","","69","N","3","1","","1","11","Y","SUBA","2018","","","","","","","","01","4S4BSAHC7J3","1","","1","00","Y","E","030","","","2","01","03","01","01","CT","2","06","T"
"2022044068","","15","N","1","2","","1","06","U","HOND","2005","","","","","","","","","5J6YH28665L","0","","1","00","N","","000","","","5","02","10","06","13","PA","2","06","T4W"
"2022043886","","69","N","3","1","","1","05","Y","CHEV","2021","","","","","","","","01","3GNAXHEV3MS","1","","1","00","Y","N","000","","","3","01","05","03","06","PA","2","01","T"
"2022070580","","04","N","1","2","","1","12","U","CHEV","2008","","","","","","","","","2G1WT58N989","0","","1","00","N","","000","","","4","02","01","06","13","PA","2","01","P4D"
"2022029196","","","N","9","1","","1","99","","","","U","99","00","9","U","03","U","00","","1","","1","45","N","N","999","","","2","30","","99","30","","2","20",""
"2022052401","","04","N","3","1","","1","12","Y","DODG","2015","","","","","","","","01","1C3CDFEB9FD","1","","1","00","Y","E","025","","","1","01","03","01","03","NJ","1","01","P4D"
"2022006138","","40","N","3","2","","1","06","N","TOYT","2004","","","","","","","","","5TDBA22C54S","0","","3","00","Y","E","000","","","2","06","07","06","11","ZZ","2","06","TSV"
"2022014857","","09","N","0","1","","1","06","Y","MERZ","2017","","","","","","","","02","55SWF4KB0HU","4","","1","00","N","E","000","","","2","01","99","03","01","PA","2","01","P"
"2022032849","","51","N","1","2","","1","09","N","TOYT","2007","","","","","","","","","5TENX22N77Z","0","","1","00","N","","000","","","6","02","12","06","13","NJ","2","04","TPK"
"2022013934","","15","N","3","1","","1","07","Y","CHEV","2015","","","","","","","","01","1GNSKCKC0FR","1","","1","00","Y","N","055","","","2","01","05","01","06","NJ","3","06","T4W"
"2022043872","","04","N","9","3","","1","99","U","BUIC","2002","","","","","","","","99","1G4HP54K524","1","","1","00","Y","N","020","","","1","01","07","01","01","PA","1","01","P4D"
