"CRN","MC_BAG_IND","MC_DVR_BOOTS_IND","MC_DVR_EDC_IND","MC_DVR_EYEPRT_IND","MC_DVR_HLMT_TYPE","MC_DVR_HLMTDOT_IND","MC_DVR_HLMTON_IND","MC_DVR_LNGPNTS_IND","MC_DVR_LNGSLV_IND","MC_ENGINE_SIZE","MC_PASSNGR_IND","MC_PAS_BOOTS_IND","MC_PAS_EYEPRT_IND","MC_PAS_HLMTDOT_IND","MC_PAS_HLMTON_IND","MC_PAS_HLMT_TYPE","MC_PAS_LNGPNTS_IND","MC_PAS_LNGSLV_IND","MC_TRAIL_IND","UNIT_NUM"
2020047555,"N","Y","Y","Y","1","U","Y","Y","N","00800","N"," "," "," "," "," "," "," ","N",2
2020050584,"N","U","U","N","0","N","N","Y","N","99999","N"," "," "," "," "," "," "," ","N",1
2020059478,"N","N","Y","Y","3","Y","Y","Y","Y","01200","N"," "," "," "," "," "," "," ","N",1
2020069029," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020076967,"N","U","U","U","9","U","U","U","U","00900","Y","U","U","U","U","9","U","U","N",1
2020089454," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020014638,"N","U","U","N","0","N","N","Y","Y","01450","N"," "," "," "," "," "," "," ","N",1
2020029951," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2020066572," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",1
2020074445," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ",2
2020041753,"N","N","Y","Y","0","N","N","N","N","01300","N"," "," "," "," "," "," "," ","N",2
2020050185,"N","U","N","N","0","N","N","Y","N","00250","N"," "," "," "," "," "," "," ","N",1
2020053404,"N","N","N","N","0","N","N","Y","N","00600","N"," "," "," "," "," "," "," ","N",1
2020086201,"N","U","U","U","1","U","Y","U","U","00400","N"," "," "," "," "," "," "," ","N",1
